"","age","type_employer","fnlwgt","education","marital","occupation","relationship","race","sex","capital_gain","capital_loss","hr_per_week","country","income"
"1784",1,3,238415,1,2,2,2,1,1,0,0,1,1,"High"
"1785",1,3,19302,6,1,1,1,1,1,2202,0,1,1,"Low"
"1786",1,1,339671,1,3,4,1,1,2,8614,0,1,1,"High"
"1787",1,1,103260,4,2,4,3,1,2,0,0,1,1,"High"
"1788",1,3,79331,4,2,2,2,3,1,15024,0,1,1,"High"
"1789",1,3,135056,6,3,1,5,1,2,0,0,1,1,"Low"
"1790",3,3,142723,3,3,3,5,1,2,0,0,1,3,"Low"
"1791",2,4,188569,3,2,7,2,1,1,0,0,1,1,"Low"
"1792",1,3,57322,6,3,3,1,1,1,0,0,1,1,"Low"
"1793",1,3,178309,3,1,5,5,1,2,0,0,1,1,"Low"
"1794",1,3,166107,4,1,1,1,3,2,0,0,1,6,"Low"
"1795",1,3,53042,5,2,3,2,2,1,0,0,1,3,"Low"
"1796",1,3,155343,2,2,6,2,1,1,3103,0,1,1,"High"
"1797",1,3,35595,1,1,1,1,1,1,0,0,1,1,"Low"
"1798",2,3,429507,6,2,3,2,2,1,0,0,1,1,"Low"
"1799",1,4,159670,2,2,1,2,1,1,0,0,1,1,"High"
"1800",3,3,151210,3,3,6,1,1,2,0,0,1,1,"Low"
"1801",2,3,186792,1,2,1,2,1,1,0,0,1,1,"Low"
"1802",1,3,204640,5,4,1,5,2,2,0,0,1,1,"Low"
"1803",1,3,87205,2,3,5,1,1,2,0,0,1,1,"Low"
"1804",1,2,112847,8,2,4,2,3,1,0,0,1,1,"High"
"1805",1,3,107306,2,1,2,1,1,1,2174,0,1,1,"Low"
"1806",1,1,211319,4,1,4,1,1,1,0,0,1,1,"Low"
"1807",1,3,183606,3,2,3,2,1,1,0,0,1,1,"Low"
"1808",1,3,205390,2,2,6,2,1,1,0,0,1,1,"Low"
"1809",3,1,232871,3,2,7,2,1,1,2228,0,2,1,"Low"
"1810",1,2,101017,2,3,2,5,1,1,0,0,1,1,"Low"
"1811",1,3,114495,2,2,2,2,1,1,0,0,1,1,"Low"
"1812",1,3,183898,6,2,2,2,1,1,7298,0,1,1,"High"
"1813",1,3,163921,1,2,3,2,1,1,0,0,1,1,"High"
"1814",2,3,311764,3,4,6,4,2,2,0,0,1,1,"Low"
"1815",1,3,188330,2,2,6,2,1,1,0,0,1,1,"High"
"1816",2,3,267174,2,1,3,4,2,1,0,0,1,1,"Low"
"1817",1,1,36228,2,2,3,2,1,1,0,1902,3,1,"Low"
"1818",1,3,199739,2,3,3,5,1,2,0,0,1,1,"Low"
"1820",1,1,206139,1,2,1,2,1,1,0,0,1,1,"High"
"1821",2,3,282063,3,2,3,2,1,1,0,0,1,3,"Low"
"1822",1,3,332379,3,1,3,1,1,1,0,0,1,1,"Low"
"1823",2,3,418324,5,1,6,4,1,1,0,0,1,1,"Low"
"1825",1,3,158948,2,2,3,2,1,1,0,0,1,1,"High"
"1826",1,3,221532,1,3,2,5,1,1,0,0,1,1,"High"
"1827",2,2,202920,2,1,4,5,1,2,99999,0,1,3,"High"
"1828",1,1,118909,2,3,1,5,2,2,0,0,1,1,"Low"
"1829",2,3,286469,5,1,6,4,1,2,0,0,1,1,"Low"
"1830",1,3,191914,2,3,3,5,1,2,0,0,1,1,"Low"
"1831",2,1,142766,5,1,5,4,1,1,0,0,2,1,"Low"
"1832",1,3,198744,2,4,6,1,1,2,0,0,1,1,"Low"
"1833",1,1,272780,5,2,4,2,1,1,0,0,2,1,"Low"
"1834",1,1,219553,4,3,4,1,1,2,0,0,1,1,"Low"
"1835",1,3,261232,2,1,3,1,1,1,0,0,1,1,"Low"
"1836",2,3,64292,2,1,1,1,1,2,0,0,1,1,"Low"
"1837",1,3,312131,4,2,6,2,1,1,0,0,1,1,"Low"
"1838",3,3,30713,2,2,3,2,1,1,0,0,1,1,"Low"
"1839",2,3,246439,5,3,1,5,1,1,0,0,1,1,"Low"
"1840",1,3,338105,1,2,1,2,3,1,0,0,1,6,"Low"
"1841",2,3,228243,5,1,3,1,1,1,0,0,1,1,"Low"
"1842",1,1,62463,5,2,3,2,1,1,0,1579,3,1,"Low"
"1843",1,3,31603,1,2,3,3,1,2,0,0,1,1,"Low"
"1844",2,3,165054,6,2,3,2,1,1,0,0,1,1,"Low"
"1845",1,3,121618,3,1,3,1,4,1,0,0,1,1,"Low"
"1846",1,4,273194,2,1,3,1,2,1,3325,0,1,1,"Low"
"1848",2,3,538319,5,1,5,4,1,2,0,0,1,3,"Low"
"1849",1,3,238246,1,1,4,1,1,2,0,0,1,1,"Low"
"1850",1,2,244665,2,2,3,2,1,1,5178,0,1,1,"High"
"1851",2,3,131811,2,2,3,2,1,1,0,0,1,1,"Low"
"1853",2,3,156807,3,1,3,4,2,1,0,0,1,1,"Low"
"1854",2,3,236861,1,3,3,5,1,1,0,0,1,1,"Low"
"1855",2,2,229842,2,1,3,5,2,1,0,0,1,1,"Low"
"1856",2,1,190057,1,1,4,4,1,2,0,0,1,1,"Low"
"1857",1,1,55076,4,1,4,1,1,2,0,0,1,1,"Low"
"1858",4,3,152545,2,1,5,4,1,2,0,0,1,1,"Low"
"1859",2,3,153434,2,1,5,4,1,1,0,0,2,1,"Low"
"1860",1,1,171095,6,2,1,3,1,2,0,0,1,1,"High"
"1861",2,3,239322,2,3,6,1,1,1,0,0,1,1,"Low"
"1862",1,3,138999,5,2,3,2,1,1,0,0,1,1,"Low"
"1863",5,1,95450,1,2,2,2,1,1,5178,0,1,1,"High"
"1864",2,3,176520,2,1,3,6,1,1,0,0,1,1,"Low"
"1865",1,1,72338,2,2,7,2,3,1,0,0,1,1,"High"
"1867",2,3,235722,5,1,5,1,1,1,0,0,2,1,"Low"
"1868",1,4,128884,2,3,1,1,1,2,0,0,1,1,"Low"
"1869",1,3,187226,3,3,5,1,1,1,0,0,2,1,"Low"
"1870",1,2,298332,1,2,4,2,1,1,0,0,1,1,"High"
"1871",1,3,173607,3,2,3,2,1,1,0,0,1,1,"Low"
"1872",1,3,226756,2,1,1,4,2,1,0,0,1,1,"Low"
"1873",1,3,157887,5,2,2,2,1,1,0,0,1,1,"High"
"1874",1,1,171111,1,1,1,1,1,1,0,0,1,1,"Low"
"1875",2,3,126314,5,1,5,4,1,1,0,0,2,1,"Low"
"1876",3,3,174018,5,2,6,2,2,1,0,0,1,1,"High"
"1877",1,3,144778,5,3,2,1,1,1,0,0,1,1,"High"
"1878",1,2,201522,1,2,6,2,1,1,0,0,1,1,"Low"
"1880",2,3,399088,5,3,1,1,1,2,0,0,1,1,"Low"
"1881",2,3,282202,2,1,5,5,1,1,0,0,1,8,"Low"
"1882",1,3,102606,1,2,7,2,1,1,0,0,1,1,"High"
"1883",1,2,246862,2,2,4,3,1,2,0,0,1,5,"High"
"1884",2,4,508336,1,1,2,1,2,1,0,0,1,1,"Low"
"1885",2,1,263431,5,1,2,5,1,1,0,0,1,1,"Low"
"1886",2,3,235733,2,1,5,1,1,2,0,0,1,1,"Low"
"1887",3,3,107910,2,1,6,1,1,2,0,0,1,1,"Low"
"1888",1,2,184425,5,2,3,2,1,1,0,0,1,1,"High"
"1889",2,2,143062,2,1,5,4,1,1,0,0,1,7,"Low"
"1890",2,3,199545,5,2,2,3,1,2,0,0,2,1,"Low"
"1891",3,2,197015,2,2,3,2,1,1,0,0,1,1,"Low"
"1892",3,3,149617,5,4,2,1,1,2,0,0,2,1,"Low"
"1893",2,3,33610,2,3,5,6,1,1,0,0,1,1,"Low"
"1894",1,3,192002,4,2,4,2,1,1,0,0,1,1,"High"
"1895",3,3,67791,5,4,6,1,1,1,0,0,1,1,"Low"
"1896",1,1,445382,1,3,2,1,1,1,0,0,1,1,"High"
"1897",1,3,112283,1,2,6,2,1,1,0,0,1,1,"Low"
"1898",2,3,157249,3,1,3,1,1,1,0,0,1,1,"Low"
"1899",2,3,109872,2,2,3,2,1,1,0,0,1,1,"Low"
"1900",2,3,119838,1,1,4,4,1,1,0,0,1,1,"Low"
"1902",3,5,27012,3,4,3,5,1,2,0,0,1,1,"Low"
"1903",1,3,91666,2,1,3,1,1,1,0,0,1,1,"Low"
"1904",2,3,270276,2,1,1,1,1,2,0,0,1,1,"Low"
"1905",1,3,179271,5,2,3,2,1,1,0,0,1,1,"High"
"1906",1,3,161819,2,2,3,2,1,1,0,0,1,1,"High"
"1907",1,1,339681,4,3,4,5,1,2,1506,0,1,1,"Low"
"1908",2,2,219897,4,1,4,1,1,2,0,0,1,1,"Low"
"1909",2,3,91683,3,2,3,2,1,1,0,0,1,1,"Low"
"1910",1,3,188834,3,2,3,2,1,1,0,0,1,1,"Low"
"1911",1,3,187046,3,2,3,2,1,1,0,0,1,1,"Low"
"1912",1,3,191807,2,1,3,5,1,1,0,0,1,1,"Low"
"1913",1,2,179951,8,2,2,2,1,1,0,0,1,1,"Low"
"1914",1,3,324420,3,2,3,2,1,1,0,0,1,3,"Low"
"1915",1,2,66632,5,3,3,1,1,1,0,0,1,1,"Low"
"1916",1,1,121718,4,2,2,2,1,1,0,1902,4,1,"High"
"1917",1,3,162034,1,2,6,2,1,1,0,0,1,1,"Low"
"1918",2,1,218990,6,2,7,2,2,1,0,0,1,1,"Low"
"1919",2,1,125863,1,1,4,4,1,1,0,0,1,1,"Low"
"1920",1,3,225330,1,1,1,1,1,2,0,0,1,1,"Low"
"1921",1,3,120426,2,3,1,5,1,2,0,0,1,1,"Low"
"1922",1,3,119741,4,2,3,2,2,1,0,0,1,1,"High"
"1923",1,3,32000,5,2,7,2,1,1,0,0,2,1,"High"
"1925",2,3,278581,1,1,6,4,1,2,0,0,1,1,"Low"
"1926",2,3,230224,1,1,2,1,1,1,0,0,1,1,"High"
"1927",2,3,204374,1,1,6,1,1,1,0,1741,15,1,"Low"
"1928",1,3,188386,2,2,3,2,1,1,0,1628,7,1,"Low"
"1929",2,3,164922,2,1,3,4,1,1,0,0,1,1,"Low"
"1930",1,3,195176,4,1,4,1,1,1,0,0,1,1,"Low"
"1931",1,3,166740,5,3,1,1,1,1,0,0,1,1,"Low"
"1933",2,3,162551,3,2,3,6,3,2,0,0,1,9,"Low"
"1934",2,3,211231,2,2,7,6,1,2,0,0,1,1,"High"
"1935",2,3,169990,2,2,6,2,1,1,0,0,1,1,"Low"
"1936",3,3,221832,1,2,2,2,1,1,0,0,1,1,"Low"
"1937",1,1,255454,1,3,4,5,2,1,0,0,1,1,"Low"
"1938",1,3,28160,1,3,2,5,1,2,0,0,1,1,"Low"
"1939",1,1,159219,1,2,2,2,1,1,0,0,1,4,"High"
"1940",2,1,103148,2,1,1,1,1,2,0,0,1,1,"Low"
"1941",1,3,165186,5,2,3,2,1,1,0,0,1,1,"Low"
"1942",1,3,31782,3,2,6,2,1,1,0,0,1,1,"Low"
"1943",2,1,249101,2,3,7,5,2,2,0,0,1,1,"Low"
"1944",1,3,243190,2,2,1,3,1,2,7688,0,1,1,"High"
"1945",4,1,153405,3,1,1,6,1,2,0,0,2,1,"Low"
"1946",1,3,329980,4,2,2,2,1,1,0,2415,4,1,"High"
"1947",1,3,176079,4,3,4,1,1,2,0,0,1,1,"Low"
"1948",1,1,218542,2,1,1,5,2,2,0,0,1,1,"Low"
"1949",2,1,303446,1,2,4,2,1,1,0,0,2,3,"Low"
"1950",1,3,102606,4,2,2,2,1,1,0,0,1,1,"High"
"1951",1,2,483201,1,2,2,2,1,1,0,0,1,1,"Low"
"1952",3,1,144608,2,2,2,2,1,1,0,0,1,1,"Low"
"1953",2,3,226013,1,1,4,1,2,1,0,0,1,1,"Low"
"1954",2,3,165475,2,2,3,2,1,1,0,0,1,1,"Low"
"1955",3,3,263637,3,2,7,2,1,1,0,0,1,1,"Low"
"1956",1,3,201495,3,1,3,4,1,1,0,0,1,1,"Low"
"1957",3,3,213720,2,2,6,2,1,1,0,0,1,1,"Low"
"1958",3,3,170483,2,4,5,1,1,2,0,0,1,1,"Low"
"1959",2,3,214303,1,1,4,1,1,2,0,0,1,1,"Low"
"1960",1,3,190511,5,2,2,2,1,1,0,0,1,1,"High"
"1961",1,3,242150,2,1,1,4,1,1,0,0,1,1,"Low"
"1962",1,1,159755,4,2,4,2,1,1,0,0,1,1,"High"
"1963",1,3,147629,4,2,4,2,1,1,15024,0,1,1,"High"
"1964",1,3,268022,1,2,6,2,1,1,0,0,1,1,"High"
"1965",2,3,188711,1,1,3,5,1,1,0,0,2,1,"Low"
"1966",2,3,452205,2,3,5,5,1,2,0,0,1,1,"Low"
"1967",2,3,260847,5,1,6,4,1,1,0,0,1,1,"Low"
"1968",2,3,291374,2,1,1,5,2,2,0,0,1,1,"Low"
"1969",1,3,189933,3,2,3,2,1,1,0,0,1,1,"Low"
"1970",1,2,133969,2,2,6,2,3,1,0,0,1,7,"High"
"1971",1,3,330664,5,1,6,1,1,1,0,0,1,1,"Low"
"1973",2,3,122999,4,1,4,1,1,1,8614,0,1,1,"High"
"1974",2,3,111415,2,2,5,2,1,1,0,0,1,5,"Low"
"1975",1,3,217235,2,2,6,2,1,1,0,0,2,1,"Low"
"1976",1,3,121956,1,3,4,1,3,1,13550,0,1,6,"High"
"1977",2,3,120172,1,1,2,1,1,1,0,0,1,1,"Low"
"1978",1,3,343403,5,1,6,1,1,2,0,0,1,1,"Low"
"1979",1,2,104790,3,2,3,2,1,1,0,0,1,1,"High"
"1980",1,1,473547,3,3,3,4,2,1,0,0,1,1,"Low"
"1981",1,1,260106,8,3,4,1,1,2,0,0,1,1,"Low"
"1982",1,4,168232,2,2,1,2,1,1,0,0,1,1,"High"
"1983",1,3,348491,1,1,2,1,2,2,0,0,1,1,"Low"
"1984",1,3,24106,2,2,3,2,1,1,3103,0,1,1,"High"
"1985",1,2,197553,5,2,2,2,1,1,7688,0,1,1,"High"
"1986",2,3,421065,2,1,3,1,1,1,0,0,1,1,"Low"
"1987",1,2,138852,5,2,6,2,1,1,0,0,1,1,"High"
"1989",1,3,379412,2,2,3,2,1,1,0,0,1,1,"Low"
"1990",2,3,181992,5,1,6,1,2,2,0,0,1,1,"Low"
"1992",2,3,236564,2,1,3,1,1,1,0,0,1,1,"Low"
"1993",1,3,363418,5,1,6,1,1,1,0,0,1,1,"High"
"1994",1,3,112351,2,3,2,5,1,1,0,0,1,1,"Low"
"1995",2,3,204704,1,1,2,5,1,2,0,0,1,1,"High"
"1996",1,3,54611,5,3,3,1,1,1,0,0,1,1,"Low"
"1997",1,3,128132,2,2,6,2,1,1,0,0,1,1,"High"
"1998",3,2,30599,4,3,4,1,1,2,0,0,1,1,"Low"
"1999",1,3,379522,1,2,6,2,1,1,0,0,1,1,"High"
"2000",1,1,196504,2,3,3,5,1,1,0,0,1,1,"Low"
"2001",1,3,82552,2,1,3,5,1,1,0,0,1,1,"Low"
"2002",2,3,104024,5,1,6,6,1,2,0,0,1,1,"Low"
"2003",3,2,293114,2,2,3,2,1,1,1409,0,1,1,"Low"
"2004",3,3,74141,3,2,2,3,3,2,0,0,1,1,"High"
"2005",1,3,192337,1,3,6,1,1,1,0,0,1,1,"Low"
"2006",2,3,262478,2,1,3,4,2,1,0,0,1,1,"Low"
"2007",1,3,185072,5,1,1,6,2,2,0,0,1,3,"Low"
"2008",2,3,296045,3,2,3,2,1,1,2635,0,1,1,"Low"
"2009",2,3,246595,2,1,3,4,1,1,0,0,1,1,"Low"
"2010",2,3,54472,5,3,5,1,1,2,0,0,1,1,"Low"
"2011",1,3,331065,1,1,2,1,1,2,0,1408,3,1,"Low"
"2012",2,3,161708,5,1,5,4,1,2,0,0,2,1,"Low"
"2013",1,3,264936,5,1,5,1,1,2,0,0,1,1,"Low"
"2014",2,1,113545,1,1,4,1,1,2,0,0,1,1,"Low"
"2015",2,3,212237,1,2,4,2,1,1,0,1740,7,1,"Low"
"2017",1,3,173806,4,1,4,1,1,1,4865,0,1,1,"Low"
"2018",1,4,370890,2,1,1,1,1,1,0,2258,3,1,"Low"
"2019",1,3,505119,4,2,2,2,1,1,0,0,1,2,"High"
"2020",2,3,193089,3,1,3,4,1,1,0,0,1,1,"Low"
"2021",2,1,33432,6,2,5,3,1,2,0,0,1,1,"Low"
"2022",1,3,103110,7,1,4,1,1,1,0,0,1,4,"Low"
"2023",1,3,160362,5,3,5,6,1,1,0,0,1,3,"Low"
"2024",1,3,204621,6,3,5,4,1,2,0,0,1,1,"Low"
"2025",1,3,35309,1,2,2,2,1,1,0,0,1,1,"Low"
"2027",1,3,194772,6,2,3,2,1,1,0,0,1,1,"High"
"2028",1,3,154410,2,1,3,1,1,1,0,0,1,1,"Low"
"2029",1,4,220563,5,2,7,2,1,1,0,0,1,1,"Low"
"2030",1,1,253354,4,2,4,2,1,1,0,0,1,1,"Low"
"2031",1,3,211699,6,2,2,3,1,2,0,1485,3,1,"High"
"2032",3,2,167501,5,2,4,3,1,2,20051,0,2,1,"High"
"2033",1,3,229732,6,2,3,2,1,1,0,0,1,1,"Low"
"2034",1,3,185465,2,2,3,2,2,1,0,0,1,1,"Low"
"2035",2,3,335764,3,2,6,4,2,1,0,0,1,1,"Low"
"2036",2,3,460046,2,3,2,5,1,2,0,0,1,1,"Low"
"2038",1,3,176924,3,2,3,2,1,1,0,0,1,1,"Low"
"2039",1,1,213307,5,2,4,2,1,1,0,0,1,1,"Low"
"2040",1,3,83893,5,2,2,2,1,1,0,0,1,1,"High"
"2041",2,3,194102,1,1,2,5,1,1,0,0,1,1,"Low"
"2042",5,3,238611,3,4,5,5,2,2,0,0,1,1,"Low"
"2043",1,3,113597,5,2,3,2,1,1,0,0,2,1,"Low"
"2044",2,2,208406,1,2,2,2,1,1,0,0,1,1,"High"
"2045",1,3,274528,1,3,2,1,1,1,0,0,1,1,"Low"
"2046",4,2,60116,3,1,1,4,1,1,0,0,2,1,"Low"
"2048",1,3,166368,5,1,3,1,1,1,0,0,1,1,"Low"
"2049",2,3,303954,2,2,3,2,1,1,0,1848,10,1,"High"
"2050",2,3,99386,1,3,4,4,1,2,0,0,1,1,"Low"
"2051",2,3,188569,5,1,1,1,1,2,0,0,2,1,"Low"
"2052",1,3,302868,1,2,6,2,1,1,0,0,1,1,"High"
"2053",4,3,283342,3,1,5,6,2,1,0,0,2,1,"Low"
"2054",2,3,233777,5,1,6,5,1,1,0,0,1,3,"Low"
"2055",2,3,170038,2,1,6,1,1,2,0,0,1,1,"Low"
"2056",2,1,261319,3,2,3,2,1,1,0,0,1,1,"Low"
"2057",1,1,367237,6,1,4,1,1,1,8614,0,1,1,"High"
"2058",1,3,126838,2,2,3,2,1,1,0,0,1,1,"Low"
"2059",2,3,354104,2,1,3,4,1,1,0,0,1,1,"Low"
"2060",2,3,176321,3,1,1,4,1,2,0,0,1,3,"Low"
"2061",1,3,85129,2,3,5,1,3,2,0,0,1,1,"Low"
"2063",2,3,62507,1,1,4,4,1,2,0,0,1,1,"Low"
"2064",1,1,111252,4,2,2,2,1,1,0,1977,3,1,"High"
"2065",1,3,156889,5,3,1,1,1,2,0,0,1,1,"Low"
"2066",1,3,549430,2,1,5,5,1,2,0,0,1,3,"Low"
"2067",1,3,29696,2,2,2,2,1,1,0,0,1,1,"High"
"2068",3,3,98837,2,4,1,1,1,2,0,0,1,1,"Low"
"2069",1,3,86150,1,2,5,3,3,2,0,0,1,1,"High"
"2070",1,3,204991,5,3,2,4,1,1,0,0,1,1,"Low"
"2071",1,3,371886,1,1,4,1,1,1,0,0,1,1,"Low"
"2072",1,3,103605,3,2,3,2,1,1,0,0,1,1,"Low"
"2074",1,1,133050,5,2,2,2,2,1,0,0,1,1,"High"
"2075",1,1,126569,5,2,7,2,1,1,0,0,1,1,"High"
"2076",2,4,144259,2,1,1,4,2,1,0,0,1,1,"Low"
"2077",1,3,161482,2,3,5,5,1,2,0,0,1,1,"Low"
"2078",2,2,305449,5,1,3,4,1,1,0,0,1,1,"Low"
"2079",2,3,125010,2,1,3,4,1,1,0,0,1,1,"Low"
"2080",1,3,304133,5,2,2,2,1,1,0,0,1,1,"Low"
"2081",1,1,120617,2,3,7,5,2,2,0,0,1,1,"Low"
"2082",1,3,157747,1,2,2,2,1,1,0,0,1,1,"High"
"2083",1,3,297396,5,3,2,5,1,2,0,0,1,1,"Low"
"2084",1,3,121287,2,3,3,1,1,1,0,0,1,1,"Low"
"2086",1,3,49115,4,2,2,2,1,1,0,0,1,1,"High"
"2087",1,2,208302,6,2,6,2,1,1,0,0,1,1,"High"
"2088",2,3,304032,2,1,1,4,1,1,0,0,1,1,"Low"
"2089",1,4,207301,2,2,1,3,1,2,0,0,1,1,"High"
"2090",1,3,123211,2,2,5,2,1,1,0,0,1,1,"High"
"2091",1,3,33521,6,2,6,2,1,1,0,0,1,1,"High"
"2093",1,3,410034,5,3,6,1,1,1,0,0,1,1,"Low"
"2094",1,3,175339,1,2,6,2,1,1,0,0,1,1,"High"
"2096",1,3,168211,5,2,3,2,1,1,0,1485,3,1,"High"
"2097",2,3,125680,1,1,4,1,3,1,0,0,2,2,"Low"
"2098",1,1,160829,2,3,1,1,1,2,0,0,1,1,"Low"
"2099",1,3,266529,5,2,4,2,1,1,0,0,1,1,"High"
"2101",1,1,224149,1,3,2,1,1,2,0,0,1,1,"High"
"2102",1,3,150930,6,2,3,2,1,1,0,0,1,1,"Low"
"2103",2,3,343699,2,3,3,5,1,2,0,0,1,1,"Low"
"2104",1,2,172826,5,2,6,2,1,1,99999,0,1,1,"High"
"2107",1,3,213821,2,2,3,2,1,1,0,1887,3,1,"High"
"2108",2,3,211265,5,3,3,6,2,2,0,0,1,3,"Low"
"2109",1,1,160586,2,2,3,2,1,1,0,0,1,1,"Low"
"2110",3,3,146454,5,2,6,2,1,1,5556,0,1,1,"High"
"2111",2,3,203277,2,2,7,2,1,1,0,0,1,1,"High"
"2112",1,3,309895,5,3,1,5,1,2,0,0,1,1,"Low"
"2113",1,3,26522,5,2,1,3,1,2,0,1902,16,1,"High"
"2114",1,3,103809,2,1,6,5,1,2,0,0,1,1,"Low"
"2115",2,3,90291,1,1,2,4,1,1,0,0,1,1,"Low"
"2116",2,1,181761,5,1,7,4,1,2,0,0,2,1,"Low"
"2117",1,3,35330,2,3,3,1,1,1,0,1669,14,1,"Low"
"2118",1,1,135776,4,3,4,1,1,2,0,0,1,1,"Low"
"2120",1,3,179579,2,1,3,4,1,1,0,0,1,1,"Low"
"2121",1,3,193626,2,2,1,3,1,2,0,0,1,1,"Low"
"2122",2,3,108887,2,1,3,4,1,2,0,0,1,1,"Low"
"2123",2,3,199070,2,1,7,4,2,1,0,0,2,1,"Low"
"2124",2,3,441591,1,1,7,4,1,1,0,0,1,1,"Low"
"2125",1,3,185254,3,1,5,4,1,2,0,0,1,8,"Low"
"2126",2,3,109307,2,1,6,4,1,1,0,0,1,1,"Low"
"2128",1,3,23621,2,1,3,1,1,1,0,0,1,1,"Low"
"2129",1,1,145178,2,2,5,3,2,2,0,0,1,3,"High"
"2130",1,1,30575,5,2,4,2,1,1,0,0,1,1,"Low"
"2131",2,1,130620,3,3,1,5,3,2,0,0,1,4,"Low"
"2132",1,1,22155,4,3,4,5,1,2,0,0,1,1,"Low"
"2133",1,3,106437,2,1,1,1,1,2,0,0,1,1,"Low"
"2134",2,3,79787,4,1,2,1,1,2,0,0,2,1,"Low"
"2135",1,3,326857,6,2,3,2,1,1,5013,0,1,1,"Low"
"2136",1,3,81853,2,1,6,1,3,2,0,0,1,1,"Low"
"2137",5,3,120933,5,1,5,1,1,2,0,0,1,1,"Low"
"2138",1,4,153143,5,3,1,6,1,2,0,0,1,3,"Low"
"2139",1,3,27669,2,1,5,1,1,2,0,0,1,1,"Low"
"2140",1,3,105444,1,2,2,2,1,1,0,0,1,1,"High"
"2141",1,1,169785,4,4,4,5,1,2,0,0,1,1,"Low"
"2142",1,3,122493,2,4,7,5,1,1,0,0,1,1,"Low"
"2143",1,1,242670,5,4,1,5,1,2,0,0,1,1,"Low"
"2144",1,3,54933,4,3,4,4,1,2,0,0,1,1,"Low"
"2145",1,3,209317,2,2,3,2,1,1,0,0,1,3,"Low"
"2146",2,2,282631,2,2,3,2,1,1,0,0,1,1,"Low"
"2147",4,3,98044,3,1,4,4,1,2,0,0,1,1,"Low"
"2148",1,3,187487,2,2,3,2,1,1,0,0,1,1,"Low"
"2149",1,1,60186,1,3,4,1,1,1,0,0,1,1,"Low"
"2150",2,3,75648,5,2,3,2,1,1,0,0,1,1,"Low"
"2151",2,3,201175,3,1,3,1,2,1,0,0,1,1,"Low"
"2152",2,3,19302,5,1,1,1,1,1,0,0,1,1,"Low"
"2154",1,3,146659,4,2,4,2,1,1,0,1887,16,1,"High"
"2155",3,3,101887,3,4,5,1,1,2,0,0,1,1,"Low"
"2157",2,3,60726,5,2,3,2,2,1,0,0,1,1,"Low"
"2158",1,2,201763,1,2,6,2,1,1,0,0,1,1,"High"
"2159",1,2,119253,4,2,6,2,1,1,15024,0,1,1,"High"
"2160",1,2,121124,3,2,6,2,1,1,0,0,1,5,"High"
"2161",1,3,220132,2,2,2,2,1,1,7298,0,1,1,"High"
"2162",2,3,60639,5,1,5,1,1,2,0,0,1,1,"Low"
"2163",4,3,195262,3,1,3,4,1,1,0,0,2,1,"Low"
"2166",2,3,100587,5,1,5,4,2,2,0,0,2,1,"Low"
"2167",1,3,298130,2,2,6,2,1,1,0,0,1,1,"Low"
"2168",1,3,242391,1,2,2,2,1,1,0,0,1,1,"High"
"2169",1,2,197867,6,3,6,5,1,1,0,0,1,1,"Low"
"2170",1,3,151977,3,3,5,1,2,2,0,0,1,1,"Low"
"2171",1,3,277347,2,2,3,2,1,1,0,0,1,1,"Low"
"2172",1,3,125249,2,3,7,4,1,2,0,0,1,1,"Low"
"2173",1,3,222142,2,2,3,2,1,1,0,0,1,1,"Low"
"2174",1,3,270194,3,2,3,2,1,1,0,0,1,1,"Low"
"2175",1,3,169995,2,2,6,2,1,1,0,0,1,1,"Low"
"2176",2,3,359155,1,2,4,3,1,2,0,0,1,1,"High"
"2177",1,3,123992,5,2,3,2,1,1,0,0,1,1,"Low"
"2178",3,1,266080,2,3,1,1,1,2,0,0,1,1,"Low"
"2179",1,3,201531,6,2,3,2,1,1,0,0,1,1,"High"
"2180",1,2,179704,1,2,2,2,1,1,0,0,1,1,"High"
"2181",1,3,393673,6,2,2,3,1,2,0,0,1,1,"High"
"2183",1,2,438696,4,3,6,5,1,1,0,0,1,1,"High"
"2184",1,2,207568,3,2,3,2,1,1,0,0,1,1,"Low"
"2185",3,2,54052,4,2,6,2,1,1,0,0,1,1,"High"
"2186",1,3,187581,2,3,3,6,1,1,0,0,1,1,"Low"
"2187",1,2,77102,4,3,4,1,1,1,0,0,1,1,"Low"
"2188",2,3,353010,1,1,3,1,1,1,0,0,1,1,"Low"
"2189",2,3,54131,5,1,6,1,1,1,0,0,1,1,"Low"
"2190",3,4,39890,5,4,3,1,1,2,0,0,2,1,"Low"
"2191",1,3,156877,3,2,3,2,1,1,0,0,1,1,"High"
"2192",2,3,355686,5,1,1,1,1,2,0,0,1,1,"Low"
"2193",1,3,300168,3,3,1,4,2,2,0,0,1,1,"Low"
"2194",2,3,488720,3,2,3,6,1,1,0,0,1,3,"Low"
"2195",1,3,157287,1,2,6,2,1,1,0,0,1,1,"Low"
"2196",1,3,184659,2,2,3,2,1,1,0,0,1,1,"Low"
"2197",1,3,214169,5,2,3,2,1,1,0,0,1,1,"High"
"2198",2,3,192149,1,1,1,4,1,2,0,0,1,1,"Low"
"2199",1,3,137253,1,2,1,3,1,2,0,0,1,1,"High"
"2200",1,3,373050,2,2,3,2,1,1,0,0,1,1,"Low"
"2201",3,3,90377,6,2,3,2,1,1,6767,0,1,1,"Low"
"2202",2,4,183151,6,2,1,2,1,1,0,0,1,1,"Low"
